timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,is_labeled_suspicious,attack_type
2026-08-04 05:41:48,154.242.236.209,78.95.162.254,52415,8332,63619841fa13ad9d3e0c4862c5675c9fafcc80ebca3beaccccac7f605d37e9a9,bc1qgnc0N5Cw1zTn31cEb74yllyMjtbecGPr8urbY1|1Y5SyjsO67zh3NmSJCuIrtvXHpg8KUHynp,bc1qFH7kZkQ20dm6R7PVJw0NbRBFv2IDJaxnDah3Xi,0.34087233|0.36924579,0.70977958,0.00033854,P2PKH,CU,False,Normal_P2P
2026-08-04 05:54:54,137.154.162.228,214.196.112.246,8333,8333,764f0636024cd6497f90cc6b0c1fb0b18f5665e387247f0d7a3f51d56a994862,3KrakenDeposit,bc1qMXiuOcYeDGWjLFFFhZeo2z0HzBcxOf5wDp74N0,371.54848525,371.54787397,0.00061128,P2WPKH,SE,False,Whitelisted_Institutional
2026-08-04 05:57:36,221.242.52.247,196.142.132.63,58561,18333,7d08b865e55a239c092d055bebc533e4957c137921dc2578c406102a29abf471,3UQrye5LDAefybwYBC6bkwnH1bcPLvQ64P,3YlxK1yAae6pJ8TmON1sNpQ6VNsf6fqHWd,1.48679562,1.48662788,0.00016774,P2SH,FR,False,Normal_P2P
2026-08-04 06:00:03,30.192.78.87,183.162.104.164,64460,8332,daac294800414ece701501c5cc5fc6ad9ce9f516c1f776bb38e7060b3acfd7ca,bc1qBCceWmASwu69EU3zfgIq16fB7w2DXCltQ7lzT1,3fhaM0FwG1OGJQS6vHnroMqGIq3vX8F12l,1.85575088,1.85569698,5.39e-05,P2WPKH,SY,False,Normal_P2P
2026-08-04 06:22:05,57.147.86.72,175.184.201.86,8332,18333,e08cc9a0d974948ef8fdde76fc70592f397d01bbd823377dd53c96290f423d1c,bc1qOpFTExwmekZe9dhGHFiUgVctRmRxFZlNgr2lLu,3KrakenDeposit,140.06591985,140.06568479,0.00023506,P2WPKH,BZ,False,Whitelisted_Institutional
2026-08-04 06:51:05,86.10.136.38,107.90.55.118,8332,8333,97aa5d4569777e2a5527d61895f5999d72ccdc223194e00a1336111f4c32d119,1eeCuqtk1ieQq8mCQLOzFTsfQobthDMi0U,3CoinbaseCold123,497.85215698,497.85127222,0.00088476,P2WPKH,MY,False,Whitelisted_Institutional
2026-08-04 06:54:11,208.0.179.115,108.177.192.223,62297,8333,d3723cfa7b3a1b4e5014ba836144091294017be73696186468cfb8054aa74403,3Gfyv1xWsbAJVR0OqwsXt4bmfYTrkbrzug,3EiqrNOH448IrJSMXGHYlMS9OrDEQMEgss,0.83123417,0.83078623,0.00044794,P2SH,PA,False,Normal_P2P
2026-08-04 08:05:37,208.188.43.197,200.234.50.59,51307,18333,17a7f2a9ba87ca67bca2d493cfbafb0897f1bd9515068a405e9ef043fd200eaf,bc1qAhPsNPKgzqNZiuh02Jgo0i9nDUVYk2pcbhz5dw,3nsZSQSa4VfhMxPyd6malB0Zch8uqRwtI3,0.43534303,0.43491976,0.00042327,P2PKH,PL,False,Normal_P2P
2026-08-04 08:37:02,130.160.29.187,168.96.96.236,1080,18333,b05872a37d2c08cc0ba0fe2f393ad882d27b3fd3d1e5573d98af09ebc9726abc,1slZK14KZ7fl9WqblGH4OQ9FttvFv6gbUV|3ObYzbunwV3K6Z8X8EkaMTZwCKBI8Mf0BG|1sDnBg7uRiLvPIo9msXUQUSvp6xBqyUxWg|1irgYlvB9oJBwpBwovXZqLlFCuhoN3sPwI|1UnE3XNtQveO5DdUvggTnGpn5RzeYmQ1UN|bc1qqECPbkKZPXMULWdhHJ0wH55o0HgBec58EZ5IEu|1rN0BTIdJUzoxMAjjWPRfI8lD60VR0ePWk|bc1qtjmQncpMm5Ak1iacRYrkMrqDIV2nDcATTb27Qv|3biY7tIsZBVgcBTIHzHPH9hrd7s0lFJ2uN|bc1qD82nBSCCWZNg71PM1mWpxdJYE7927j8iqxXYM2|1UPMizgD1y7aX9tRIYKCKHYtgSyxyPVwAO|bc1qp8bXFUIudxsYnSvxk7VQcv3v9fULC9QIxc9MAu|3B2KCT5KyTQnsfqE9K2Au1Q0yut3XlOh0M|1vxAKyITLwnjzyr5K5dWgd7GhggDqPZKAy|3iCRbWeMOkHHgiX8Fv9O2bwDeGiIPccqme|11Xbyu2HJWrVD6Mqme8ZA4HJUnN8p0Z369|1ruVzut5JadPDKnvXj2Sxley0d380HyT1g|18XfjdWFj60X0fQlhE30wul6tsntWkin2g|3LHw1vd1wMe5rHA3Qg4oqCbgn9jassmHhW|14h0LKkCc0DTjMxnXuwmjsb9TF2QqlUyK7,1oMElA0DDZl4MHoOSHfxDwBoFzT4IMhmuy|3N4iJ64SLPzIdck6yOKkKBA6LBfA3HyXN8|3C761w39HmqIayhLur3DZGLak7zJGhPgHI|bc1quYL55W0wQ6xRZYLOi33dGdcoHgVC4kOcYfnicP|1KXQsOrBxW8zWxcx4yNF1pStsDzcEdtB6K|bc1qMVEafSi37ForPOopwnwQuVjIPlEZTLoeL6TVgf|bc1qqdgSin9qSE5MJwVIUK2c3j2ZFYtjHKKLFcr17K|bc1q7DZOh5L5SBWsq6PqDT4iY5PnXhwazRNQMbrA4j|bc1q3JwRk6J6ridNJrPv8ZoNJl4DIDirg8V3l9G06W|3XnuBPIxSjv7qKVJFz8VcRJpMhXsPS0Ce3|3e1wTVWgB6D1ZfjYZNF0xjL3f23okyVxBA|12dMnPSPWyI7BdpPUoAJuy3JYZcIa2dXS2|3ccMFksVMV6Do43n3YwgJVft2U81a54qY3|bc1qj0glnHNprl5g8oscZtLt9yQzwq4hgNVM5BsVM4|1Lq6FicWoaa2o6bqBiDmTC7mNAtSDOtLG4|3SfLB5CAakKWErBr2ZvM43GzWFJaew17WA|bc1qC7H8RsxGP3UoMmfxDubmV85LGHlwlMDUy8GP9V|1Kzkmq8g90lu92qqNaCifeYhkK3y5CJRzh|bc1qlvcKW4nJK6wDLDQSxkZWw6pKtY5aXzcZf8Xozi|3xAakcfBwPUO9UpBndebdoUGKnch0uvJ4n|1qnearSShFUtYu7SSVyDMqojF6eTt1gGdb,0.50827183|0.52293962|0.5431278|0.50383858|0.54547933|0.5030135|0.52518741|0.54249309|0.53713149|0.54166605|0.53551284|0.52220011|0.54697435|0.51620635|0.53723979|0.50355884|0.51771031|0.54129895|0.53956961|0.51519736,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.54787395,0.00074326,P2WPKH,PY,True,CoinJoin_Mixer
2026-08-04 08:37:19,121.14.250.176,208.69.85.187,8333,8333,01252bd1a601492183e0462e90972ddae6a7a3de2e4fa0748151dfb6f3565d10,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3du9sCCcU4FozszaHyfY68eA40oCQ18AbQ,331.21235882,331.21221748,0.00014134,P2WPKH,UZ,False,Whitelisted_Institutional
2026-08-04 08:56:34,150.153.33.23,206.27.87.21,52087,18333,66a86ab3b1ce2fff825724f10ad85e7a864932c5819ae64fcb951fab40872362,bc1qBLQitZLA7CGw4cOrYSbb50DFApSlJvoHl3rmX1|1hCYRMSq9Mj6ssOb4YbhxQYOvoODuSlGn6|1qkJAe3e0U1cbJcd7swCPAENFnGtPucqXw,1H2CeCScAMbzYeeRVMpXocbXpWLRhqWvnH,0.1083467|0.3987259|1.27106368,1.77807088,6.54e-05,P2PKH,BW,False,Normal_P2P
2026-08-04 09:44:55,204.205.224.161,109.198.43.58,55223,8333,8e462fc1d928dc8726b224ab54c6862da582e2acdec582a9bf3b3ad9b239bb6f,3q5N4855PAXrIkhyEtTQc8e21e2vNdNbep,bc1qAteUrpl5gA1JtAWOrf2D9O5NsA2pgQ6H0cDAZU|3UdIVoagPN7NEZoqn9Z1DALcPFwZwoP0D1|1paIDfUGMIRqbMkbSOvLDJFGBjyd6TLNke|bc1qfL1cQS3ZWlEO3b89UdFmVjPh6uiIW2m7lyEvZR|1GvUAAQR7qlXERlmOoEp4g3SapcK3qwFeR|3id1uJP0u74YaVwQTHEXRnsWECvjGMAQ4h|1ftg3eOdbuxVc1zJ7ZYS2kiTl14IWGtRXd|bc1qJmZgD98IBGDkn9A6IiOFMYmego50sSHWXHmN9B|bc1qXHfXBPJyswtBE8a44t6G04IghFPYJUGtXi4rD8|17FTnexVg2YoUBbzQENPyVogWeAfg7uUbp|1T0pdEM8a6ENnzYK23r5Gciflq8ssI5pwW|3dAuiObSnY6MhbBj3TMDY8boRRa8gLX7z1,13.44850011,2.10122634|1.41365736|0.46037515|0.68794612|1.39294125|0.55079315|1.1364216|0.66288606|0.45296904|0.06166356|0.55029262|3.97573263,0.00159523,P2WPKH,AL,True,FanOut_Dispersal
2026-08-04 10:17:55,222.124.170.161,148.149.184.157,54296,18333,596ed866d54ea158c9c2dc4869c0460602c89ba60e388fa8499de7d8f4c3293c,bc1qlCHseFjXHKUb02MHon6S862BwfrRGxywCNgkWF,3mzfA8kIcmY8BwV8n9KGb54lmFzD768wHw,1.26481454,1.2645808,0.00023374,P2PKH,PK,False,Normal_P2P
2026-08-04 10:34:30,191.198.92.186,188.132.159.64,51670,8332,d322feb36c2808a1e16680c30d44b9662a1f9514bcb6764b583ba79c6cf8c033,1BFAWHmaoXQehprDLyhZFKBblOneUrbHy1|1T6ev4BP4eSm3k96ZszzFLQLyzkzqRnz6k|bc1qWKDvwzj7FNiVgUmJxOWebPNRKh29iyz2BRJYws,3GM29kEZZ2rQiTvlvhrnbeRMkaoG2v8mJD,0.13461533|0.46612463|0.76885209,1.36916417,0.00042788,P2SH,CD,False,Normal_P2P
2026-08-04 10:35:21,76.249.62.97,19.124.180.152,53261,18332,414c9f3f57a29ede8cd0f1dec28cbd182c15d9e0e51354069699b1275e61591c,bc1q7B2HjiM6vLAN1ccln4X6jNO01OecArV369rW2Z|1yMU2PUnJJcg67SvfMjz0QVSEKEpRLR03I,3wJcclU2O9bKguFxiiiMEUtgP0U7gk9tE0,0.09709399|0.16241476,0.25933111,0.00017764,P2SH,DM,False,Normal_P2P
2026-08-04 11:07:20,188.162.14.218,189.140.172.179,51129,18333,dedfb445e7c03827c60b277cfa31029a2192f4c292d108ee06f41ccf9c448613,3hpmW66uxuLXUYIRTysogUn2dLuqSX9IG6|bc1qVNNRSIjXbsz31GOCI34CsH2V3Tewo0icNkJqMi,3M7AunJzxDtq3YF4HoefNXvnHXoN0BKDHj,0.00660595|0.32399432,0.33013258,0.00046769,P2SH,FM,False,Normal_P2P
2026-08-04 11:14:30,190.45.216.22,210.213.60.163,56274,8333,b62a79bf9934fd0590d84d97f7a4a708fd68abcb3ec8f8b7fb136d360a28ba6e,bc1qbQC5KorVv3GiYKoQjPu7oteAvK7fgR6dbBDRbq|bc1qwEZUrruBQB0reA4i63nKjIBe2lLWFAvGscFYlW|11sXUlJj5RDcrczU0eFhmoMHmYPGKdTsaX,1Txrqxxk4d6LBlHndOCWC8OFo2JvIM7t4n,0.67713339|0.04161569|1.08896121,1.80732409,0.0003862,P2PKH,KN,False,Normal_P2P
2026-08-04 11:18:01,198.50.37.130,216.124.133.149,1080,8333,2f20d6265cfd212b8b69eba30619f3efe1eb4504cfafb15654e80f37eedddfed,15r97OKp36YsttSdJnVo7QbHQh6Y5ihwIf,15rjw8r3A4Xq0OQdENkOYbGX2YnBCJyulD|1g4OcVRYY5d5wOOcbj1lhttP6hbs7Qh4VG,49.23349627,0.12169392|49.11164767,0.00015468,P2PKH,MG,True,Peel_Chain
2026-08-04 11:31:20,41.118.239.163,180.183.59.208,54892,18332,052d91401dcaf9dc228c49089707018c533d6cd28dfa4c2785f6fab513f8a8c1,1F75eSUlpXj0jS9sNxxzg2XVj0IIwD7Qoz|bc1qLHebWg9j1q7IGblKxu436zFCjfLganNcuANUur|1dJyjiCWa2rF6aoyR8VcTIM9NNvzPSLKTm,1GB5oAYj60dXFtrV9UcuSe1TLS9QTqs9GG,0.07263454|0.0495|0.32346445,0.44514637,0.00045262,P2SH,UY,False,Normal_P2P
2026-08-04 11:40:48,213.99.133.167,132.120.72.113,63182,8332,f252da48f39b0161c73677b61f851d63486d5bcf632de76eef836c6f60388f57,1ceTcRfrr4GtuT59vQKGT5LH3Yo4AKkgaB|bc1qvqfpusasEOdCoisMR3YGLOruuDFJ7tlo0KjwXT,bc1qmmZx1wocgoElfPjBvozP9XFtKxwFDesvyX0igv,0.10976372|0.15244134,0.26207179,0.00013327,P2WPKH,NI,False,Normal_P2P
2026-08-04 11:57:38,39.173.27.78,171.249.23.251,63023,8332,fb72b437126a46a9fd5706eb4c66260da206db670c45204e5a0d48663dd84cc9,346BErPjOkfDxsWI13Zsqk3GitjHm63IJD,39WCx0qbPfiEjyb3uVP33wskxkTTJQbk9h,0.89730533,0.89694388,0.00036145,P2PKH,CU,False,Normal_P2P
2026-08-04 12:17:32,147.251.241.143,213.30.241.169,56542,8332,afebd084d7cf74d88215d955d41f8fdc85e32301ba0504cbed8a2c02448a7dc1,1fKKXwckUgb1jhWzmT43irPIyWCwyl87OS,1xAao6G8cp9OgcX6zVp5lJ4bH8iCJgGa8Y,1.33413659,1.33397388,0.00016271,P2SH,SR,False,Normal_P2P
2026-08-04 12:27:46,198.147.195.252,218.5.166.80,56791,8332,2b53229bc3528a0adb67fdf0d00ed3b09d20471d4742f30335917c5bf4cd542a,1d9Nt9YI1HaopPJf1QIvLW2JOQeHnvHD1l,bc1qENeSXJxfr6tl3JsMrm6gAToyFFfd8iSpSzT8hU,1.42487555,1.42451466,0.00036089,P2SH,NA,False,Normal_P2P
2026-08-04 13:01:56,60.90.79.181,171.76.114.32,55332,18332,c8e7c09060920083e5a72c363b0e7641f31b73f6c7d023fe3de9a8c7ef122f75,1x3NamPHwRyS6uUTa0CcrFrHSv83xqhV0o,3W8ZgN4KnxKB5uHg27rT8i5GNdByjcUHcK,0.99793316,0.99758193,0.00035123,P2PKH,NG,False,Normal_P2P
2026-08-04 13:34:24,68.189.68.198,156.124.179.163,50832,8333,1aa3b1dc68be70464a10c080f8d950b54013a0d5c3fa0e593c0f4d734bd91327,1YjEYUA9HhzGp0w6BKKU9oI0wIvaS4vHtH,1ZCKzPkY6ujO5VmFBJsEYRCEQwgI3QR6Cz|1KZ63038eEsYppjBegVfY40gaXzeohvVzC|3dSo9idjBoxOxpjzbixhT3ye31MidOvUgI|3h4hvxQdJcjNLZ0iqVXqx3gLqmqCopr92h|10OvaFEOEfCyXAUgOeeKsiqfJt3wXPbeIy|33Y2uLwvebeCR9VLmGlRC3vTvpgvsBeVGI|1bbLVspdxeL4BBIkgrD0oRyYfQKzzSADgw|3gXGhWcB0FouEsKx3IjELsA7sQuHvlxA6e|3M9mgEWY8vAxmpRJ5pRmzCkgm1ydnlMnLE|11DhcVo1FsbDyaHhRiza0IRuRKTwGBBy28|bc1qNgqLvM0C1nmBQInkzIyhJ3rhdyWa0HlRkyA3Du|3P90IUp3OvmUIB8MxoARCTBraonuQEC948|1yrxlYvAZgLF6cYEW5TdoOm6ebxRm6DO7H,23.92148009,0.53034515|2.73861602|2.85230446|2.35272899|0.42788075|1.77505353|1.15327316|1.79991701|1.38481689|1.32554692|0.778564|0.55948232|6.2399438,0.00300709,P2WPKH,KZ,True,FanOut_Dispersal
2026-08-04 13:44:18,153.223.223.28,91.46.90.139,60691,18332,545a4094c8c0ea53a000bdf13a42f12e6251de7809e28526152b6687ead72ee6,bc1qYv0E2LgYcssTbDyC2c40rK32zarhx6WKI7POSy|3zm0wvctwNlPJBskJBuR9yFNMgQWAGkyFH|bc1qh7d2tvBovSLq9MXiZi9UCqNg6I8CtmSxMRhmBU,3m7t69b0mvs4s3ML3F0MxCOjwRmmzCBvhK,0.48311166|0.46410448|0.66430878,1.61114031,0.00038461,P2WPKH,IT,False,Normal_P2P
2026-08-04 14:07:53,216.88.66.242,197.171.153.150,49432,18332,ab821a2c98649ac3f62f5e8df7f01c8e9a03840dfb2d8cd6d97540ec6f5ca5a8,1xOhE4yx5MZIEss7Wr2JJTxSzhKLfAJxR1,3um4Rs7MqApS428sJcyb5GmT01SAhAKuMz|3jiBH6oLdHOgvdVxivttVxleyGP25krxYL|1b0hXBGejKSWewCnVVdkVk5oI5lqBUBF6I|bc1qTePitGz9pVdryy7TY1m9RaLTwSS32TGyT4yHNO|bc1qtwR7zEc9WwrKmoqJ4IIoPOa065WMxnru5nk1qQ|bc1qFkr8gkjXZnuHPB1UeKvK0kDSLh20qDT2pdGpEc|1NBT6LH7uJoLp3vfC4oGY4ykBWUrFXOTna|1NJ1TIk2VOFAbaWCQ9HVYx3OeQvhjS0KTL|3MKcUyW6bG7blEwaDzElxtmy8TfdzsKsOS|3IlPDfuVz5fLDQFfebBTLD8oBYgJX1lffj|bc1qAcmAZEYcfNBPzin5p8q3b1HGZjT6ap5ciM4ukd,16.40644324,0.63462396|2.59777913|0.17380562|1.95125577|1.32880161|0.13656058|1.05418982|0.54073369|0.89381604|1.27956122|5.81271635,0.00259945,P2WPKH,FJ,True,FanOut_Dispersal
2026-08-04 14:33:21,93.47.67.36,158.236.209.30,56068,8332,b918b9337b9a60529b7a7d33699a4654ef4580d6105fc67d9bac9ff0a5026c22,1PgQc8asl9mKDWsw2exHkXrVVGaGUj8TkO,1hOCRWZwh4RBSA47Y5Sp6ATnCuoApLKu3P,1.66356468,1.66333159,0.00023309,P2WPKH,AM,False,Normal_P2P
2026-08-04 14:36:53,223.136.131.252,62.64.61.254,18333,8332,7d1390c0b8c64ce2a653d0b15edaf39712f2d9825f05429a8dda6d7b70498579,1d0xbxBnxOHObV64UuZqUnbSM1W5UYI75r,bc1qCJJGkxU5iaX6fpHuyMwOWYLhJtqlCBC7D0nd6r,0.02043193,0.01674685,0.00368508,P2WPKH,PY,True,Fee_Spike
2026-08-04 15:19:26,207.184.4.217,70.239.45.210,53578,8332,b81fef3db8182a38ffb8ff1891625d0c70e50c15f795f8fad9b9656061f9e50a,bc1qJrtYCzdcPPCqxOARLj3Z7Y3PF8MGNLq1gU2R95|bc1q6xIJG34xziF08p9K2QCX0dWK1M6hPgXUvOpgdY|3PPzzNV0VNrBfTzmHxfQ8Iv0qYBAge6eHW,bc1qGiWAU9svwuuxPGYydG169cK2Ax7f1i5f2HU4CS,0.32584635|0.42391672|0.51045221,1.25972415,0.00049113,P2PKH,MY,False,Normal_P2P
2026-08-04 15:45:00,103.161.209.237,204.147.98.114,51236,8333,5f59ca4ecef1544b36e3a3b7e68aba483300c12efc8af48c920dfa1b9aa6e96f,37a9T0OC2bpcyYXCu9zsV8T5lrCCVLk7Tb|1Nz8puDNAQ0re3ibtjpP4qNHBHv3tiDcVX|bc1q8xIORty9bjEgx2iuVUSsFv2stfxyLS4JZlkojH,bc1qUEw0eC2klXAnQqXyNGEWPh5MGpkRcfXImQXvP2,0.10870216|0.2526561|0.27093882,0.63221755,7.953e-05,P2SH,KZ,False,Normal_P2P
2026-08-04 16:11:55,32.187.87.69,195.135.170.169,60308,8333,78f488427cc6bd69c2781427a2711ebcfeabe469b1ad708a8e9124237ec70944,1E80NkAg5cedL8f6jAy91OVK0GiMVrbJhV|bc1qoug642RWij19A7dVRTMb1wItj7LswvIHDB7yxA|bc1qWeUgGUNZWPzf5ED6DUBnChnjK9k40nODtXBD4j,3ubDU2FJ6MiqIm6OtzH2XbdOBcXShy7HXI,0.04226485|0.01324981|0.06561156,0.12104042,8.58e-05,P2WPKH,SL,False,Normal_P2P
2026-08-04 17:42:24,195.40.220.182,157.24.167.237,58961,8332,c5c608e0a8436b8b91ba195667767941ee701652d28ddf26e0bb0ed7e0960065,bc1q0h1BXywbNaD5keWhjaK8oaIcYeQ429o0UvYmBu|3fOWzvQnF4YB4oSMadjnEoCVCs6YvvAyGw|bc1qWXdNpPbuaxhYOTMQq2iOQhyFr85I7KNpGqGA6m,1vXskG6aiPw8F7NwQiDYB0d7Xy3lrQ0wQT,0.01265761|0.01341815|0.48707233,0.51303927,0.00010882,P2WPKH,CI,False,Normal_P2P
2026-08-04 17:46:01,154.163.221.149,222.143.88.70,57466,8333,f7c85f62bc056be8483245f62e342e5316665756631ebda9424bd5ba58c26271,3eTwyOXCCQSKT9pgL22XhcCZayvtKR8sxx,3wvvE9KJh3HHpYx34phdRaS1g2KJFFo1ap,1.6628683,1.66237373,0.00049457,P2SH,PG,False,Normal_P2P
2026-08-04 17:51:20,211.204.238.122,192.35.135.223,60410,18333,5c1423aeffb3a88eceaac503fc2128070a42fdfdf051a72a249f0bd68d59b157,1WFKBfY1lzZYBnMuqicuh2n59KBhozy6JJ,3oYDAYna2N8LHpCFcKQFCzJCYcO9BwShGa,0.41869814,0.41831035,0.00038779,P2SH,TO,False,Normal_P2P
2026-08-04 19:07:14,200.67.126.101,152.189.119.202,9150,18333,d9a83dab93cd140514ead64d0e824e0190b9c15556f9dae824661bfd2de8aa88,3eehvIpP3ZwhawyEUiGHeG6yWVFSkgkKAN|3WV27pQFBZqfLY18PLYRSUCYrOvdZMu8ui|39vk0ISAQqpOpIJzoErdUmq2SlYW7ULMJo|1URPi6w2vbv5NhJ9Z6dAXrCoZc8yVAMiQj|1OvHwhoIhSIBItNbIDGhoQe6XoyfLTOQp4|bc1qk5h3OCWBYmnnSfD0jCJTuvDjQUIDDEVl6FLhcy|1PvLKl5nTCwlS61vw3vT5hiNWrYAwv6Gox|3QdgVegy4aVhuvkdMsiPbESV1Jcc0sCws0|1xAcv1UoSTJnHVc2avXd8VqUImb4oZHtbG|3AhHyQX6WPAJmjpwS2hjjEa7JOnvoOTnol|bc1qcZLjOfJ3D1SahumEVcKj269O633ueGZTpnwMeA|bc1qpruaCp1DESbvDkuwQl5LXILyyUIaAobD77g0VQ|1SuVHhGb6IVri3PoeqsoSpsaEx9TVPYQOG|3JYI3LMmqk43Lf5NcBi6OPM0AKg7cg1h0m,36lwyx3bQpfGY8RcPbIJIkiUi4NPatxkt8|bc1qeC1IgjkWOkgBpVcmVKpk8MbusWejBww0KoRTu8|bc1qXHgtMUgttYo3lJmxiatqfFwsoR6m1jMAR79ggQ|3E7ArnqViyijJI56IF6FT2mVWeYBrlNp7i|1rMgrKWffBbef7td3VWTzktQISmPbdlFK2|1C7JlOa634f9ZVvc50tZxPfLzeDyVW12Cs|bc1qog9GcfT9RNt3A0ZF85FytmiXb7BUzTuZqopO4z|bc1qrz6HoH5O1Qe5suQ82RwjqgWJqhYT6xV6tkZJa1|3l8ju0W3l3o8ffl3ni6A5CJD171MIqk5bJ|3VGQ7P0tkDnvg3SZa6NYlGwulBA9GWJYyc|bc1qfiCY1FiX0Av7vWneMuvtDHhH6L9A68SMwvNKuB|bc1qeOgCjVhRquv2gDl4578KOdZ8vkL1B2reg52PWQ|13TSexFZpvigB4FUqZMM2Pcxve0LAEEGRU|1oP4xLuTlwaPGqiYiKyisKrYCxlMzhzu4d|3cHzWyeF8LbswoMhfYgQrOc7UD29jATEBq,1.00859217|1.04571501|1.00449735|1.00230652|1.02868023|1.01478035|1.02481359|1.00401733|1.04311747|1.00630162|1.0410681|1.01290658|1.00613584|1.00453051,1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.24674907,0.0007136,P2WPKH,RS,True,CoinJoin_Mixer
2026-08-04 20:01:15,211.248.138.46,12.240.72.166,56362,18332,7019eb1105fdf131004d62796f47bfbffb08a5cd58ed1cb146d0c2521747365b,bc1qAKFU4ZrDYKm4aK1JqMmu0qxaU4C8BrSOcmrpCa|1XMBMr5PamUPZSlUNTpfEOxXKilLtFu2FS,bc1qOM05TGPWTgzOSGBCY9hwyE5XaAPLrYUqoKUeZB,0.18837722|1.06310077,1.25133976,0.00013823,P2PKH,US,False,Normal_P2P
2026-08-04 21:35:52,88.69.220.156,177.203.177.141,51596,8332,9ec63f4df4cf95fd2e981e181a2cfb9d5332c4bc7d38f60b2ccbd6e785941f1d,3D2LdlFltuhkO03DjxIyOdzzIWnE9pXeWt,3z434PAcPCZ1oQotbbaFqr08UlnPJYJNID,1.06725656,1.06694013,0.00031643,P2WPKH,ME,False,Normal_P2P
2026-08-04 21:50:30,105.148.116.209,148.191.251.253,50681,18332,5711e7b2fff8cacec8a6270d0720188e3e04b0517434d3f1c0910a50537c83cf,1gLeAMPpRiK9NlycQLUXtC7p7fHpjTBCrY|39n19yYfOCg5YL7f95dz299ojq6dAqeyOv,1yvER8TrySBGhH5bpaes8hAx4HdFBMQr7c,0.47804171|0.7789096,1.25679016,0.00016115,P2PKH,CL,False,Normal_P2P
2026-08-04 22:09:34,152.27.254.133,9.85.35.216,52530,8333,f87233ca9147f739d46e5156006ac64ff76778cd1aae7ff568b15e2108ac6420,bc1qwrT54ijcg1sHDV1TCaH2LR3T5FEmeRvg1mx3Lq|bc1qHNVglKuyPKFofExGdOUZVdMSSkhVpGz100FLYo|3vtfE5x7cjp6KIDZU76EiyqdAHO2PBPb5G,1R5tHkFQosA4hd5PxG3zzIwLeX02FNbCpo,0.03176002|0.02612999|0.12780891,0.18549842,0.0002005,P2SH,VC,False,Normal_P2P
2026-08-04 22:55:12,67.226.75.125,100.144.165.176,8333,18332,c3125fd9be2ec7c645f34c6a37bd8545ddad1ff58b4e8fe0ac798411bafd43d1,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3A4lZuOal7aAY0ElAxDxVrI4u7yYJGKcR0,264.4614342,264.46132794,0.00010626,P2WPKH,BH,False,Whitelisted_Institutional
2026-08-05 00:13:46,222.4.146.242,200.87.11.202,62020,18333,921d0520dae74edde8031bf5188b386182a0397b95dbf3d358d4b74df61af9bc,bc1q4T4tPOLZ9gLKDh0LEZxgqJDNtk0RTNh78K7buv|bc1qsdn3887iS4gbmlngaEF2F5dw49rBTdltwqCu1C,1yfssusNJ3CG0m2k2fDUlylkxBdHvTSbGF,0.27484012|0.65039822,0.92495524,0.0002831,P2SH,MY,False,Normal_P2P
